Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,FailureType,FailureTypeLabel,RUL
M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,NoFailure,1,0
L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,NoFailure,1,0
M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,NoFailure,1,0
H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,NoFailure,1,0
M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,NoFailure,1,0
L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,NoFailure,1,0
L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,NoFailure,1,0
M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,NoFailure,1,0
L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,NoFailure,1,0
L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,NoFailure,1,0
L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,NoFailure,1,0
L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,NoFailure,1,0
L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,NoFailure,1,0
H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,NoFailure,1,0
L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,NoFailure,1,0
L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,NoFailure,1,0
L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,NoFailure,1,0
M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,NoFailure,1,0
L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,NoFailure,1,0
L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,NoFailure,1,0
L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,OSF,2,0
H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,NoFailure,1,0
H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,NoFailure,1,0
M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,NoFailure,1,0
M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,NoFailure,1,0
M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,NoFailure,1,100
L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,NoFailure,1,97
M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,NoFailure,1,95
L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,NoFailure,1,92
M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,NoFailure,1,90
L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,NoFailure,1,87
L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,NoFailure,1,85
M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,NoFailure,1,83
L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,NoFailure,1,80
M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,NoFailure,1,78
L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,NoFailure,1,75
L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,NoFailure,1,73
M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,NoFailure,1,71
L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,NoFailure,1,68
M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,NoFailure,1,66
L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,NoFailure,1,63
L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,NoFailure,1,61
L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,NoFailure,1,59
H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,NoFailure,1,57
M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,NoFailure,1,52
M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,NoFailure,1,49
H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,NoFailure,1,46
L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,NoFailure,1,41
L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,NoFailure,1,39
M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,NoFailure,1,37
L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,NoFailure,1,34
M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,NoFailure,1,32
M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,NoFailure,1,29
M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,NoFailure,1,26
L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,NoFailure,1,23
H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,NoFailure,1,21
L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,NoFailure,1,16
L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,NoFailure,1,14
L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,NoFailure,1,12
M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,NoFailure,1,10
M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,NoFailure,1,7
L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,NoFailure,1,4
H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,NoFailure,1,2
M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,NoFailure,1,0
L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,NoFailure,1,0
M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,NoFailure,1,0
L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,NoFailure,1,0
L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,NoFailure,1,0
L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,NoFailure,1,0
M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,NoFailure,1,0
M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,NoFailure,1,0
L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,NoFailure,1,0
L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,NoFailure,1,0
L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,PWF,3,0
L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,NoFailure,1,0
L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,NoFailure,1,0
M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,NoFailure,1,0
L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,NoFailure,1,0
M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,NoFailure,1,0
L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,NoFailure,1,0
L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,NoFailure,1,0
L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,NoFailure,1,0
M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,NoFailure,1,0
L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,NoFailure,1,0
L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,NoFailure,1,0
M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,NoFailure,1,0
M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,NoFailure,1,0
L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,NoFailure,1,0
L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,NoFailure,1,0
L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,NoFailure,1,0
M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,NoFailure,1,0
H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,NoFailure,1,0
L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,NoFailure,1,0
L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,NoFailure,1,0
L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,NoFailure,1,0
L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,NoFailure,1,0
L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,NoFailure,1,0
L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,NoFailure,1,0
L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,NoFailure,1,0
L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,NoFailure,1,0
M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,NoFailure,1,0
M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,NoFailure,1,0
L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,NoFailure,1,0
M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,NoFailure,1,0
L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,NoFailure,1,0
L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,NoFailure,1,0
L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,NoFailure,1,0
L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,NoFailure,1,0
L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,NoFailure,1,0
L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,NoFailure,1,0
L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,NoFailure,1,0
L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,NoFailure,1,100
M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,NoFailure,1,98
M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,NoFailure,1,95
M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,NoFailure,1,92
L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,NoFailure,1,89
L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,NoFailure,1,87
L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,NoFailure,1,85
M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,NoFailure,1,83
L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,NoFailure,1,80
M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,NoFailure,1,78
M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,NoFailure,1,75
L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,NoFailure,1,72
L47610,L,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,NoFailure,1,70
L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,NoFailure,1,68
M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,NoFailure,1,66
M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,NoFailure,1,63
M15294,M,297.5,308.5,1484,44.7,40,0,0,0,0,0,0,NoFailure,1,60
L47615,L,297.4,308.3,1493,41.2,43,0,0,0,0,0,0,NoFailure,1,57
L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,NoFailure,1,55
L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,NoFailure,1,53
L47618,L,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,NoFailure,1,51
M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,NoFailure,1,49
L47620,L,297.4,308.5,1389,39.2,54,0,0,0,0,0,0,NoFailure,1,46
H29855,H,297.5,308.5,1393,46.6,56,0,0,0,0,0,0,NoFailure,1,44
L47622,L,297.4,308.5,1399,61.5,61,1,0,0,1,0,0,PWF,3,39
H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,NoFailure,1,37
L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,NoFailure,1,32
L47625,L,297.5,308.6,1793,26.7,70,0,0,0,0,0,0,NoFailure,1,30
L47626,L,297.5,308.6,1452,39.0,72,0,0,0,0,0,0,NoFailure,1,28
M15307,M,297.6,308.7,1376,59.9,74,0,0,0,0,0,0,NoFailure,1,26
L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,NoFailure,1,23
L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,NoFailure,1,21
M15310,M,297.6,308.7,1419,41.7,81,0,0,0,0,0,0,NoFailure,1,19
H29865,H,297.5,308.6,1440,46.1,84,0,0,0,0,0,0,NoFailure,1,16
M15312,M,297.4,308.6,1643,31.0,89,0,0,0,0,0,0,NoFailure,1,11
L47633,L,297.4,308.7,1510,36.2,92,0,0,0,0,0,0,NoFailure,1,8
L47634,L,297.4,308.7,1468,46.6,94,0,0,0,0,0,0,NoFailure,1,6
L47635,L,297.4,308.7,1429,57.4,96,0,0,0,0,0,0,NoFailure,1,4
H29870,H,297.3,308.7,1478,47.6,98,0,0,0,0,0,0,NoFailure,1,2
L47637,L,297.4,308.6,1276,53.6,103,0,0,0,0,0,0,NoFailure,1,0
L47638,L,297.3,308.6,1486,42.6,105,0,0,0,0,0,0,NoFailure,1,0
L47639,L,297.4,308.6,1476,42.3,107,0,0,0,0,0,0,NoFailure,1,0
H29874,H,297.3,308.6,1431,42.0,109,0,0,0,0,0,0,NoFailure,1,0
L47641,L,297.4,308.7,1402,40.2,114,0,0,0,0,0,0,NoFailure,1,0
L47642,L,297.4,308.7,1433,43.4,116,0,0,0,0,0,0,NoFailure,1,0
L47643,L,297.4,308.7,2874,4.2,118,1,0,0,1,0,0,PWF,3,0
L47644,L,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,NoFailure,1,0
M15325,M,297.3,308.6,1456,42.9,122,0,0,0,0,0,0,NoFailure,1,0
L47646,L,297.2,308.5,1550,41.5,125,0,0,0,0,0,0,NoFailure,1,0
L47647,L,297.2,308.5,2182,16.5,127,0,0,0,0,0,0,NoFailure,1,0
L47648,L,297.3,308.7,1619,31.6,129,0,0,0,0,0,0,NoFailure,1,0
M15329,M,297.3,308.8,1586,32.7,131,0,0,0,0,0,0,NoFailure,1,0
H29884,H,297.3,308.8,1499,44.2,134,0,0,0,0,0,0,NoFailure,1,0
H29885,H,297.3,308.8,1419,42.4,139,0,0,0,0,0,0,NoFailure,1,0
M15332,M,297.4,309.0,1497,41.8,144,0,0,0,0,0,0,NoFailure,1,0
M15333,M,297.4,309.0,1520,37.0,147,0,0,0,0,0,0,NoFailure,1,0
L47654,L,297.4,309.1,1478,49.8,150,0,0,0,0,0,0,NoFailure,1,0
L47655,L,297.4,309.1,1380,41.1,152,0,0,0,0,0,0,NoFailure,1,0
L47656,L,297.4,309.0,1570,37.9,154,0,0,0,0,0,0,NoFailure,1,0
H29891,H,297.4,309.0,1468,41.4,156,0,0,0,0,0,0,NoFailure,1,0
L47658,L,297.4,309.0,1833,22.6,161,0,0,0,0,0,0,NoFailure,1,0
M15339,M,297.4,308.9,1323,57.3,163,0,0,0,0,0,0,NoFailure,1,0
L47660,L,297.4,309.0,1583,32.0,166,0,0,0,0,0,0,NoFailure,1,0
M15341,M,297.3,309.0,1556,39.5,168,0,0,0,0,0,0,NoFailure,1,0
L47662,L,297.3,309.0,1548,37.4,171,0,0,0,0,0,0,NoFailure,1,0
L47663,L,297.4,309.0,1324,56.9,173,0,0,0,0,0,0,NoFailure,1,0
L47664,L,297.4,309.0,1568,33.7,175,0,0,0,0,0,0,NoFailure,1,0
M15345,M,297.4,309.0,1685,30.7,177,0,0,0,0,0,0,NoFailure,1,0
M15346,M,297.4,309.1,1582,35.9,180,0,0,0,0,0,0,NoFailure,1,0
M15347,M,297.4,309.1,1463,35.0,183,0,0,0,0,0,0,NoFailure,1,0
L47668,L,297.4,309.2,1584,42.8,186,0,0,0,0,0,0,NoFailure,1,0
M15349,M,297.5,309.2,1347,55.8,188,0,0,0,0,0,0,NoFailure,1,0
L47670,L,297.4,309.2,1459,37.9,191,0,0,0,0,0,0,NoFailure,1,0
L47671,L,297.4,309.2,1420,45.6,193,0,0,0,0,0,0,NoFailure,1,0
L47672,L,297.5,309.3,1404,43.5,195,0,0,0,0,0,0,NoFailure,1,0
L47673,L,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,NoFailure,1,0
L47674,L,297.6,309.4,1326,49.8,199,0,0,0,0,0,0,NoFailure,1,0
H29909,H,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,NoFailure,1,0
M15356,M,297.5,309.2,1530,40.0,206,0,0,0,0,0,0,NoFailure,1,0
L47677,L,297.4,309.0,1505,39.2,209,0,0,0,0,0,0,NoFailure,1,0
L47678,L,297.5,309.1,1611,30.2,211,0,0,0,0,0,0,NoFailure,1,0
L47679,L,297.5,309.1,1515,35.1,213,0,0,0,0,0,0,NoFailure,1,0
M15360,M,297.5,309.2,1804,27.4,215,0,0,0,0,0,0,NoFailure,1,0
M15361,M,297.6,309.3,1464,46.2,218,0,0,0,0,0,0,NoFailure,1,0
L47682,L,297.6,309.2,1390,43.3,221,0,0,0,0,0,0,NoFailure,1,0
M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0,NoFailure,1,100
M15364,M,297.6,309.3,1529,41.9,3,0,0,0,0,0,0,NoFailure,1,97
L47685,L,297.6,309.3,1610,35.0,6,0,0,0,0,0,0,NoFailure,1,94
L47686,L,297.6,309.3,1543,34.3,8,0,0,0,0,0,0,NoFailure,1,92
H29921,H,297.8,309.4,1445,48.2,10,0,0,0,0,0,0,NoFailure,1,90
L47688,L,297.7,309.3,1893,24.6,15,0,0,0,0,0,0,NoFailure,1,85
M15369,M,297.6,309.3,1415,41.3,17,0,0,0,0,0,0,NoFailure,1,83
L47690,L,297.5,309.3,1564,37.5,20,0,0,0,0,0,0,NoFailure,1,80
L47691,L,297.5,309.3,1479,39.4,22,0,0,0,0,0,0,NoFailure,1,78
L47692,L,297.5,309.2,1426,44.8,24,0,0,0,0,0,0,NoFailure,1,76
L47693,L,297.4,309.2,1428,38.8,26,0,0,0,0,0,0,NoFailure,1,74
L47694,L,297.4,309.2,1620,33.2,28,0,0,0,0,0,0,NoFailure,1,72
L47695,L,297.5,309.2,1715,28.0,30,0,0,0,0,0,0,NoFailure,1,70
L47696,L,297.5,309.3,1732,29.9,32,0,0,0,0,0,0,NoFailure,1,68
M15377,M,297.5,309.4,1391,58.2,34,0,0,0,0,0,0,NoFailure,1,66
L47698,L,297.6,309.5,1924,20.6,37,0,0,0,0,0,0,NoFailure,1,63
M15379,M,297.7,309.5,2027,19.8,39,0,0,0,0,0,0,NoFailure,1,61
L47700,L,297.6,309.5,1617,36.2,42,0,0,0,0,0,0,NoFailure,1,58
L47701,L,297.5,309.4,1497,35.8,44,0,0,0,0,0,0,NoFailure,1,56
M15382,M,297.5,309.5,1448,43.7,46,0,0,0,0,0,0,NoFailure,1,54
L47703,L,297.4,309.4,1401,45.9,49,0,0,0,0,0,0,NoFailure,1,51
L47704,L,297.4,309.4,1620,35.4,51,0,0,0,0,0,0,NoFailure,1,49
L47705,L,297.4,309.4,1466,45.5,53,0,0,0,0,0,0,NoFailure,1,47
L47706,L,297.6,309.5,1373,50.6,55,0,0,0,0,0,0,NoFailure,1,45
M15387,M,297.6,309.6,1592,35.8,57,0,0,0,0,0,0,NoFailure,1,43
M15388,M,297.5,309.5,1553,42.4,60,0,0,0,0,0,0,NoFailure,1,40
L47709,L,297.6,309.5,1569,36.2,63,0,0,0,0,0,0,NoFailure,1,37
M15390,M,297.6,309.5,1709,32.2,65,0,0,0,0,0,0,NoFailure,1,35
L47711,L,297.6,309.5,1549,34.9,68,0,0,0,0,0,0,NoFailure,1,32
L47712,L,297.5,309.4,1443,45.4,70,0,0,0,0,0,0,NoFailure,1,30
L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,NoFailure,1,28
L47714,L,297.5,309.3,1623,33.4,74,0,0,0,0,0,0,NoFailure,1,26
H29949,H,297.4,309.3,1365,52.4,76,0,0,0,0,0,0,NoFailure,1,24
L47716,L,297.4,309.3,1759,24.8,81,0,0,0,0,0,0,NoFailure,1,19
H29951,H,297.4,309.3,1516,43.0,83,0,0,0,0,0,0,NoFailure,1,17
M15398,M,297.4,309.3,1499,36.8,88,0,0,0,0,0,0,NoFailure,1,12
M15399,M,297.4,309.3,1775,25.8,91,0,0,0,0,0,0,NoFailure,1,9
L47720,L,297.4,309.4,1473,45.5,94,0,0,0,0,0,0,NoFailure,1,6
L47721,L,297.4,309.4,1296,52.3,96,0,0,0,0,0,0,NoFailure,1,4
L47722,L,297.5,309.4,1803,24.7,98,0,0,0,0,0,0,NoFailure,1,2
H29957,H,297.5,309.3,1563,36.1,100,0,0,0,0,0,0,NoFailure,1,0
M15404,M,297.5,309.4,1831,26.6,105,0,0,0,0,0,0,NoFailure,1,0
L47725,L,297.6,309.4,1958,22.1,108,0,0,0,0,0,0,NoFailure,1,0
L47726,L,297.5,309.4,1809,24.3,110,0,0,0,0,0,0,NoFailure,1,0
M15407,M,297.5,309.4,1482,39.3,112,0,0,0,0,0,0,NoFailure,1,0
L47728,L,297.4,309.3,1332,53.2,115,0,0,0,0,0,0,NoFailure,1,0
L47729,L,297.4,309.2,1437,40.4,117,0,0,0,0,0,0,NoFailure,1,0
L47730,L,297.4,309.2,1698,29.4,119,0,0,0,0,0,0,NoFailure,1,0
L47731,L,297.4,309.2,1274,54.3,121,0,0,0,0,0,0,NoFailure,1,0
M15412,M,297.4,309.3,1622,35.0,123,0,0,0,0,0,0,NoFailure,1,0
M15413,M,297.4,309.3,1564,36.0,126,0,0,0,0,0,0,NoFailure,1,0
H29968,H,297.5,309.4,1368,45.3,129,0,0,0,0,0,0,NoFailure,1,0
M15415,M,297.4,309.4,1539,42.2,134,0,0,0,0,0,0,NoFailure,1,0
L47736,L,297.5,309.4,1357,50.1,137,0,0,0,0,0,0,NoFailure,1,0
M15417,M,297.5,309.4,1433,48.3,139,0,0,0,0,0,0,NoFailure,1,0
L47738,L,297.5,309.4,1650,34.6,142,0,0,0,0,0,0,NoFailure,1,0
L47739,L,297.5,309.4,1503,40.6,144,0,0,0,0,0,0,NoFailure,1,0
L47740,L,297.5,309.4,1318,58.2,146,0,0,0,0,0,0,NoFailure,1,0
M15421,M,297.5,309.4,1678,34.4,148,0,0,0,0,0,0,NoFailure,1,0
L47742,L,297.6,309.5,1574,30.9,151,0,0,0,0,0,0,NoFailure,1,0
L47743,L,297.7,309.6,1529,35.2,153,0,0,0,0,0,0,NoFailure,1,0
H29978,H,297.6,309.6,1669,32.1,155,0,0,0,0,0,0,NoFailure,1,0
H29979,H,297.7,309.7,1570,35.8,160,0,0,0,0,0,0,NoFailure,1,0
M15426,M,297.6,309.7,1541,33.7,165,0,0,0,0,0,0,NoFailure,1,0
M15427,M,297.7,309.7,1680,30.2,168,0,0,0,0,0,0,NoFailure,1,0
L47748,L,297.8,309.7,1935,22.1,171,0,0,0,0,0,0,NoFailure,1,0
M15429,M,297.7,309.6,1596,35.2,173,0,0,0,0,0,0,NoFailure,1,0
L47750,L,297.7,309.7,1498,41.0,176,0,0,0,0,0,0,NoFailure,1,0
M15431,M,297.8,309.8,1676,29.0,178,0,0,0,0,0,0,NoFailure,1,0
L47752,L,297.8,309.9,1351,49.0,181,0,0,0,0,0,0,NoFailure,1,0
L47753,L,297.9,309.9,1472,45.0,183,0,0,0,0,0,0,NoFailure,1,0
M15434,M,297.9,310.0,1439,41.7,185,0,0,0,0,0,0,NoFailure,1,0
M15435,M,297.9,309.9,1410,55.4,188,0,0,0,0,0,0,NoFailure,1,0
H29990,H,297.7,309.7,1440,51.1,191,0,0,0,0,0,0,NoFailure,1,0
L47757,L,297.7,309.7,1591,37.7,196,0,0,0,0,0,0,NoFailure,1,0
L47758,L,297.8,309.8,1533,36.8,198,0,0,0,0,0,0,NoFailure,1,0
M15439,M,297.8,309.7,1700,31.3,200,0,0,0,0,0,0,NoFailure,1,0
M15440,M,297.8,309.8,1798,25.5,203,0,0,0,0,0,0,NoFailure,1,0
L47761,L,297.8,309.7,1394,42.9,206,0,0,0,0,0,0,NoFailure,1,0
L47762,L,297.8,309.7,1341,49.2,208,0,0,0,0,0,0,NoFailure,1,0
H29997,H,297.7,309.6,1697,32.2,210,0,0,0,0,0,0,NoFailure,1,0
H29998,H,297.6,309.6,1419,48.2,215,0,0,0,0,0,0,NoFailure,1,0
L47765,L,297.6,309.5,2001,20.5,220,0,0,0,0,0,0,NoFailure,1,0
L47766,L,297.6,309.6,1501,49.8,222,1,0,0,0,1,0,OSF,2,0
H30001,H,297.6,309.5,1623,33.1,224,0,0,0,0,0,0,NoFailure,1,0
L47768,L,297.6,309.4,1628,33.4,229,0,0,0,0,0,0,NoFailure,1,0
L47769,L,297.6,309.4,1491,40.2,231,0,0,0,0,0,0,NoFailure,1,0
L47770,L,297.5,309.4,1517,36.7,233,0,0,0,0,0,0,NoFailure,1,0
H30005,H,297.5,309.3,1525,41.7,235,0,0,0,0,0,0,NoFailure,1,0
H30006,H,297.5,309.5,1668,27.9,240,0,0,0,0,0,0,NoFailure,1,0
L47773,L,297.5,309.6,1312,50.7,0,0,0,0,0,0,0,NoFailure,1,100
H30008,H,297.6,309.6,1278,50.4,2,0,0,0,0,0,0,NoFailure,1,98
M15455,M,297.6,309.6,1330,53.1,7,0,0,0,0,0,0,NoFailure,1,93
M15456,M,297.6,309.6,1530,37.3,10,0,0,0,0,0,0,NoFailure,1,90
H30011,H,297.6,309.6,1428,46.6,13,0,0,0,0,0,0,NoFailure,1,87
L47778,L,297.7,309.6,1480,47.9,18,0,0,0,0,0,0,NoFailure,1,82
H30013,H,297.7,309.7,1616,31.1,20,0,0,0,0,0,0,NoFailure,1,80
L47780,L,297.8,309.7,1547,37.3,25,0,0,0,0,0,0,NoFailure,1,75
L47781,L,297.9,309.7,2194,16.8,27,0,0,0,0,0,0,NoFailure,1,73
L47782,L,297.9,309.8,2000,21.3,29,0,0,0,0,0,0,NoFailure,1,71
L47783,L,297.9,309.8,1336,71.6,31,1,0,0,1,0,0,PWF,3,69
L47784,L,297.9,309.9,1542,33.8,33,0,0,0,0,0,0,NoFailure,1,67
M15465,M,297.9,309.8,1693,29.9,35,0,0,0,0,0,0,NoFailure,1,65
L47786,L,297.9,309.8,1461,50.5,38,0,0,0,0,0,0,NoFailure,1,62
M15467,M,298.0,309.9,1565,33.9,40,0,0,0,0,0,0,NoFailure,1,60
L47788,L,298.0,309.9,1403,47.7,43,0,0,0,0,0,0,NoFailure,1,57
L47789,L,298.1,309.9,1629,32.5,45,0,0,0,0,0,0,NoFailure,1,55
L47790,L,298.1,310.0,1534,33.7,47,0,0,0,0,0,0,NoFailure,1,53
L47791,L,298.1,310.0,1553,40.9,49,0,0,0,0,0,0,NoFailure,1,51
L47792,L,298.1,309.9,1563,32.8,51,0,0,0,0,0,0,NoFailure,1,49
L47793,L,298.1,309.9,1634,30.0,53,0,0,0,0,0,0,NoFailure,1,47
M15474,M,298.0,309.9,1445,45.2,55,0,0,0,0,0,0,NoFailure,1,45
L47795,L,298.1,309.9,1642,30.4,58,0,0,0,0,0,0,NoFailure,1,42
